id,genres,keywords,original_language,original_title,overview,popularity,release_date,runtime,spoken_languages,tagline,vote_average,vote_count,cast,director,combined_features
30,"['Action', 'Adventure', 'Fantasy']",dual identity love of one's life pizza boy marvel comic sequel,en,Spider-Man 2,"Peter Parker is going through a major identity crisis. Burned out from being Spider-Man, he decides to shelve his superhero alter ego, which leaves the city suffering in the wake of carnage left by the evil Doc Ock. In the meantime, Parker still can't act on his feelings for Mary Jane Watson, a girl he's loved since childhood.",0.42799023845302403,2004-06-25 00:00:00,0.890160066976459,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'zh', 'name': '普通话'}]",There's a hero in all of us.,0.5097463833069483,2.9385762268860356,"['Tobey', 'Maguire', 'Kirsten', 'Dunst', 'James', 'Franco', 'Alfred', 'Molina', 'Rosemary', 'Harris']",Sam Raimi,Spider-Man 2 dual identity love of one's life pizza boy marvel comic sequel TobeyMaguireKirstenDunstJamesFrancoAlfredMolinaRosemaryHarris ActionAdventureFantasy
31,"['Action', 'Adventure', 'Science', 'Fiction']",terrorist war on terror tennessee malibu marvel comic,en,Iron Man 3,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",1.7643038786183496,2013-04-18 00:00:00,1.0231194526087215,"[{'iso_639_1': 'en', 'name': 'English'}]",Unleash the power behind the armor.,0.5937666613295948,6.569657341042606,"['Robert', 'Downey', 'Jr.', 'Gwyneth', 'Paltrow', 'Don', 'Cheadle', 'Guy', 'Pearce', 'Rebecca', 'Hall']",Shane Black,Iron Man 3 terrorist war on terror tennessee malibu marvel comic RobertDowneyJr.GwynethPaltrowDonCheadleGuyPearceRebeccaHall ActionAdventureScienceFiction
32,"['Family', 'Fantasy', 'Adventure']",based on novel fictional place queen fantasy alice in wonderland,en,Alice in Wonderland,"Alice, an unpretentious and individual 19-year-old, is betrothed to a dunce of an English nobleman. At her engagement party, she escapes the crowd to consider whether to go through with the marriage and falls down a hole in the garden after spotting an unusual rabbit. Arriving in a strange and surreal place called 'Underland,' she finds herself in a world that resembles the nightmares she had as a child, filled with talking animals, villainous queens and knights, and frumious bandersnatches. Alice realizes that she is there for a reason – to conquer the horrific Jabberwocky and restore the rightful queen to her throne.",1.7909476812296241,2010-03-03 00:00:00,0.04808395797213032,"[{'iso_639_1': 'en', 'name': 'English'}]",You're invited to a very important date.,0.2576855492390082,3.200888441152865,"['Mia', 'Wasikowska', 'Johnny', 'Depp', 'Anne', 'Hathaway', 'Helena', 'Bonham', 'Carter', 'Crispin', 'Glover']",Tim Burton,Alice in Wonderland based on novel fictional place queen fantasy alice in wonderland MiaWasikowskaJohnnyDeppAnneHathawayHelenaBonhamCarterCrispinGlover FamilyFantasyAdventure
33,"['Adventure', 'Action', 'Science', 'Fiction', 'Thriller']",mutant marvel comic based on comic book superhuman beast,en,X-Men: The Last Stand,"When a cure is found to treat mutations, lines are drawn amongst the X-Men and The Brotherhood, a band of powerful mutants organized under Xavier's former ally, Magneto.",-0.5551641142372221,2006-05-24 00:00:00,-0.12919522287088625,"[{'iso_639_1': 'en', 'name': 'English'}]",Take a Stand,0.17366527121636105,2.2941301696132084,"['Hugh', 'Jackman', 'Halle', 'Berry', 'Ian', 'McKellen', 'Patrick', 'Stewart', 'Famke', 'Janssen']",Brett Ratner,X-Men: The Last Stand mutant marvel comic based on comic book superhuman beast HughJackmanHalleBerryIanMcKellenPatrickStewartFamkeJanssen AdventureActionScienceFictionThriller
34,"['Animation', 'Family']",monster dormitory games animation best friend,en,Monsters University,A look at the relationship between Mike and Sulley during their days at Monsters University — when they weren't necessarily the best of friends.,2.1257569990885874,2013-06-20 00:00:00,-0.12919522287088625,"[{'iso_639_1': 'en', 'name': 'English'}]",School never looked this scary.,0.7618072173748883,2.2965589864119753,"['Billy', 'Crystal', 'John', 'Goodman', 'Steve', 'Buscemi', 'Helen', 'Mirren', 'Noah', 'Johnston']",Dan Scanlon,Monsters University monster dormitory games animation best friend BillyCrystalJohnGoodmanSteveBuscemiHelenMirrenNoahJohnston AnimationFamily
35,"['Science', 'Fiction', 'Action', 'Adventure']",egypt sun chaos symbol artifact,en,Transformers: Revenge of the Fallen,"Sam Witwicky leaves the Autobots behind for a normal life. But when his mind is filled with cryptic symbols, the Decepticons target him and he is dragged back into the Transformers' war.",0.01295226089088862,2009-06-19 00:00:00,1.9095153568238044,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Revenge is coming.,-0.078395562851579,1.9808128025722735,"['Shia', 'LaBeouf', 'Megan', 'Fox', 'Josh', 'Duhamel', 'Rainn', 'Wilson', 'Tyrese', 'Gibson']",Michael Bay,Transformers: Revenge of the Fallen egypt sun chaos symbol artifact ShiaLaBeoufMeganFoxJoshDuhamelRainnWilsonTyreseGibson ScienceFictionActionAdventure
36,"['Science', 'Fiction', 'Action', 'Adventure']",sequel alien transformers giant robot robot,en,Transformers: Age of Extinction,"As humanity picks up the pieces, following the conclusion of ""Transformers: Dark of the Moon,"" Autobots and Decepticons have all but vanished from the face of the planet. However, a group of powerful, ingenious businessman and scientists attempt to learn from past Transformer incursions and push the boundaries of technology beyond what they can control - all while an ancient, powerful Transformer menace sets Earth in his cross-hairs.",2.9946022515597552,2014-06-25 00:00:00,2.5743122849851163,"[{'iso_639_1': 'en', 'name': 'English'}]",This is not war. It's extinction.,-0.24643611889687264,1.9459997617899474,"['Mark', 'Wahlberg', 'Stanley', 'Tucci', 'Kelsey', 'Grammer', 'Nicola', 'Peltz', 'Jack', 'Reynor']",Michael Bay,Transformers: Age of Extinction sequel alien transformers giant robot robot MarkWahlbergStanleyTucciKelseyGrammerNicolaPeltzJackReynor ScienceFictionActionAdventure
37,"['Fantasy', 'Adventure', 'Family']",circus witch magic hope illusion,en,Oz: The Great and Powerful,"Oscar Diggs, a small-time circus illusionist and con-artist, is whisked from Kansas to the Land of Oz where the inhabitants assume he's the great wizard of prophecy, there to save Oz from the clutches of evil.",0.799856976970016,2013-03-07 00:00:00,1.0231194526087215,"[{'iso_639_1': 'en', 'name': 'English'}]","In Oz, nothing is what it seems",-0.33045639691951906,2.2981781976111533,"['James', 'Franco', 'Mila', 'Kunis', 'Rachel', 'Weisz', 'Michelle', 'Williams', 'Zach', 'Braff']",Sam Raimi,Oz: The Great and Powerful circus witch magic hope illusion JamesFrancoMilaKunisRachelWeiszMichelleWilliamsZachBraff FantasyAdventureFamily
38,"['Action', 'Adventure', 'Fantasy']",obsession marvel comic sequel based on comic book electrocution,en,The Amazing Spider-Man 2,"For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past.",2.1283875257518683,2014-04-16 00:00:00,1.5549569951377713,"[{'iso_639_1': 'en', 'name': 'English'}]",No more secrets.,0.34170582726165466,2.823612231744401,"['Andrew', 'Garfield', 'Emma', 'Stone', 'Jamie', 'Foxx', 'Dane', 'DeHaan', 'Campbell', 'Scott']",Marc Webb,The Amazing Spider-Man 2 obsession marvel comic sequel based on comic book electrocution AndrewGarfieldEmmaStoneJamieFoxxDaneDeHaanCampbellScott ActionAdventureFantasy
39,"['Adventure', 'Action', 'Science', 'Fiction']",artificial intelligence secret identity computer program dystopia computer,en,TRON: Legacy,"Sam Flynn, the tech-savvy and daring son of Kevin Flynn, investigates his father's disappearance and is pulled into The Grid. With the help of a mysterious program named Quorra, Sam quests to stop evil dictator Clu from crossing into the real world.",1.6421786345935854,2010-12-10 00:00:00,0.8015204765549507,"[{'iso_639_1': 'en', 'name': 'English'}]",The Game Has Changed.,0.17366527121636105,1.7403599394943468,"['Garrett', 'Hedlund', 'Jeff', 'Bridges', 'Olivia', 'Wilde', 'Bruce', 'Boxleitner', 'Yaya', 'DaCosta']",Joseph Kosinski,TRON: Legacy artificial intelligence secret identity computer program dystopia computer GarrettHedlundJeffBridgesOliviaWildeBruceBoxleitnerYayaDaCosta AdventureActionScienceFiction
40,"['Animation', 'Family', 'Adventure', 'Comedy']",car race sequel comedy anthropomorphism best friend,en,Cars 2,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,0.8941489082076708,2011-06-11 00:00:00,-0.04055563244937797,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Ka-ciao!,-0.24643611889687264,1.0861986150264518,"['Owen', 'Wilson', 'Larry', 'the', 'Cable', 'Guy', 'Michael', 'Caine', 'Emily', 'Mortimer', 'John', 'Turturro']",John Lasseter,Cars 2 car race sequel comedy anthropomorphism best friend OwenWilsonLarrytheCableGuyMichaelCaineEmilyMortimerJohnTurturro AnimationFamilyAdventureComedy
41,"['Adventure', 'Action', 'Thriller', 'Science', 'Fiction']",dc comics transformation superhero alien alien infection,en,Green Lantern,"For centuries, a small but powerful force of warriors called the Green Lantern Corps has sworn to keep intergalactic order. Each Green Lantern wears a ring that grants him superpowers. But when a new enemy called Parallax threatens to destroy the balance of power in the Universe, their fate and the fate of Earth lie in the hands of the first human ever recruited.",0.9534123096778081,2011-06-16 00:00:00,0.3140027292366552,"[{'iso_639_1': 'en', 'name': 'English'}]","In our darkest hour, there will be light.",-0.8345780650554,1.4537595572398483,"['Ryan', 'Reynolds', 'Blake', 'Lively', 'Peter', 'Sarsgaard', 'Tim', 'Robbins', 'Mark', 'Strong']",Martin Campbell,Green Lantern dc comics transformation superhero alien alien infection RyanReynoldsBlakeLivelyPeterSarsgaardTimRobbinsMarkStrong AdventureActionThrillerScienceFiction
42,"['Animation', 'Family', 'Comedy']",hostage college toy barbie animation,en,Toy Story 3,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.",1.2086127950060477,2010-06-16 00:00:00,-0.1735150180816404,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",No toy gets left behind.,1.2659288855107684,3.162027372372594,"['Tom', 'Hanks', 'Tim', 'Allen', 'Ned', 'Beatty', 'Joan', 'Cusack', 'Michael', 'Keaton']",Lee Unkrich,Toy Story 3 hostage college toy barbie animation TomHanksTimAllenNedBeattyJoanCusackMichaelKeaton AnimationFamilyComedy
43,"['Action', 'Science', 'Fiction', 'Thriller']",saving the world artificial intelligence prophecy san francisco cyborg,en,Terminator Salvation,"All grown up in post-apocalyptic 2018, John Connor must lead the resistance of humans against the increasingly dominating militaristic robots. But when Marcus Wright appears, his existence confuses the mission as Connor tries to determine whether Wright has come from the future or the past -- and whether he's friend or foe.",1.5814728342153015,2009-05-20 00:00:00,0.3583225244474093,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",The End Begins.,-0.16241584087422545,1.4343290228497128,"['Christian', 'Bale', 'Sam', 'Worthington', 'Anton', 'Yelchin', 'Moon', 'Bloodgood', 'Bryce', 'Dallas', 'Howard']",McG,Terminator Salvation saving the world artificial intelligence prophecy san francisco cyborg ChristianBaleSamWorthingtonAntonYelchinMoonBloodgoodBryceDallasHoward ActionScienceFictionThriller
44,['Action'],car race speed revenge suspense car,en,Furious 7,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,2.5384637754878425,2015-04-01 00:00:00,1.3333580190840004,"[{'iso_639_1': 'en', 'name': 'English'}]",Vengeance Hits Home,1.0138680514428284,2.821183414945634,"['Vin', 'Diesel', 'Paul', 'Walker', 'Dwayne', 'Johnson', 'Michelle', 'Rodriguez', 'Tyrese', 'Gibson']",James Wan,Furious 7 car race speed revenge suspense car VinDieselPaulWalkerDwayneJohnsonMichelleRodriguezTyreseGibson Action
45,"['Action', 'Drama', 'Horror', 'Science', 'Fiction', 'Thriller']",dystopia apocalypse zombie nuclear weapons multiple perspectives,en,World War Z,"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.",1.894778472396875,2013-06-20 00:00:00,0.4026423196581635,"[{'iso_639_1': 'en', 'name': 'English'}]",Remember Philly!,0.5097463833069483,3.9416775647767803,"['Brad', 'Pitt', 'Mireille', 'Enos', 'Abigail', 'Hargrove', 'Sterling', 'Jerins', 'James', 'Badge', 'Dale']",Marc Forster,World War Z dystopia apocalypse zombie nuclear weapons multiple perspectives BradPittMireilleEnosAbigailHargroveSterlingJerinsJamesBadgeDale ActionDramaHorrorScienceFictionThriller
46,"['Action', 'Adventure', 'Fantasy', 'Science', 'Fiction']",1970s mutant time travel marvel comic based on comic book,en,X-Men: Days of Future Past,The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future.,3.0335109534668794,2014-05-15 00:00:00,1.0674392478194756,"[{'iso_639_1': 'en', 'name': 'English'}]","To save the future, they must alter the past",1.181908607488122,4.323811407782778,"['Hugh', 'Jackman', 'James', 'McAvoy', 'Michael', 'Fassbender', 'Jennifer', 'Lawrence', 'Halle', 'Berry']",Bryan Singer,X-Men: Days of Future Past 1970s mutant time travel marvel comic based on comic book HughJackmanJamesMcAvoyMichaelFassbenderJenniferLawrenceHalleBerry ActionAdventureFantasyScienceFiction
47,"['Action', 'Adventure', 'Science', 'Fiction']",spacecraft friendship sequel futuristic space,en,Star Trek Into Darkness,"When the crew of the Enterprise is called back home, they find an unstoppable force of terror from within their own organization has detonated the fleet and everything it stands for, leaving our world in a state of crisis.  With a personal score to settle, Captain Kirk leads a manhunt to a war-zone world to capture a one man weapon of mass destruction. As our heroes are propelled into an epic chess game of life and death, love will be challenged, friendships will be torn apart, and sacrifices must be made for the only family Kirk has left: his crew.",1.7834358899087064,2013-05-05 00:00:00,1.1117590430302298,"[{'iso_639_1': 'en', 'name': 'English'}]",Earth Will Fall,1.0978883294654755,3.0171079700461667,"['Chris', 'Pine', 'Zachary', 'Quinto', 'Zoe', 'Saldana', 'Karl', 'Urban', 'Simon', 'Pegg']",J.J. Abrams,Star Trek Into Darkness spacecraft friendship sequel futuristic space ChrisPineZacharyQuintoZoeSaldanaKarlUrbanSimonPegg ActionAdventureScienceFiction
